0.03551402	1.208333
0.06915888	1.260417
0.1046729	1.322917
0.1392523	1.411458
0.1757009	1.510417
0.2093458	1.625
0.235514	1.723958
0.2635514	1.8125
0.282243	1.880208
0.3046729	1.963542
0.3373832	2.083333
0.3691589	2.203125
0.4056075	2.338542
0.4364486	2.463542
0.4598131	2.5625
0.4850467	2.65625
0.5037383	2.734375
0.5308411	2.859375
0.5654206	3.010417
0.6009346	3.140625
0.635514	3.1875
	
