2.555377	0.2645788
2.850722	0.6490281
3.004815	0.5885529
3.133226	0.5539957
3.287319	0.5410367
3.582665	0.5323974
3.993579	0.5453564
4.430177	0.5323974
4.82825	0.5194384
5.149278	0.5107991
5.418941	0.5280778
5.701445	0.6490281
5.842697	0.8866091
6.150883	0.5539957
6.292135	0.5885529
6.433387	0.5021598
6.70305	0.4719222
6.998395	0.4589633
	
